SITE_ID,NAME,URL,WBID,AG,BIO,LAT,LON,SCORE
2246,Longleaf Pine Ecosystem Florida Forever BOT Project - Ross Prairie Sandhill,http://www.dep.state.fl.us/lands/FFAnnual/Longleaf_Pine_Ecosystem.pdf,6221758.5,424250.6875,2.053351641,29.09703636,-82.30066681,0
4345,Belle Meade Florida Forever BOT Project,http://www.dep.state.fl.us/lands/FFAnnual/Belle_Meade.pdf,0,8066089,0.783722281,26.08476448,-81.6227417,0
3523,Archie Carr Sea Turtle Refuge Florida Forever BOT Project,http://www.dep.state.fl.us/lands/FFAnnual/Archie_Carr_Sea_Turtle_Refuge.pdf,1468027.625,0,34.74048996,27.88249207,-80.46177673,0
1118,Save Our Everglades Florida Forever BOT Project,http://www.dep.state.fl.us/lands/FFAnnual/Save_Our_Everglades.pdf,712516.375,9.302484512,19.78038406,26.16461754,-81.39909363,0
3162,Terra Ceia Florida Forever BOT Project,http://www.dep.state.fl.us/lands/FFAnnual/Terra_Ceia.pdf,4920717,975005.6875,1.219874978,27.5802784,-82.58438873,0
287,Watermelon Pond Florida Forever BOT Project,http://www.dep.state.fl.us/lands/FFAnnual/Watermelon_Pond.pdf,0,1598280.125,1.424540639,29.51307869,-82.58163452,0
4503,Florida Keys Ecosystem Florida Forever BOT Project - Tropical Flyways - Point Charles Hammock,http://www.dep.state.fl.us/lands/FFAnnual/Florida_Keys_Ecosystem.pdf,260849.4531,0,57.50443268,25.08414078,-80.44703674,0
1419,Osceola Pine Savannas Florida Forever BOT Project,http://www.dep.state.fl.us/lands/FFAnnual/Osceola_Pine_Savannas.pdf,1130787.375,72686896,0.223885804,27.98433113,-80.98786163,0
4459,Lake Hatchineha Watershed Florida Forever BOT Project,http://www.dep.state.fl.us/lands/FFAnnual/Lake_Hatchineha_Watershed.pdf,13604409,10860815,0.273890942,28.11538124,-81.47867584,0
2596,Florida Keys Ecosystem Florida Forever BOT Project - Hammocks of the Lower Keys - Summerland Key,http://www.dep.state.fl.us/lands/FFAnnual/Florida_Keys_Ecosystem.pdf,979117.5,0,28.59717941,24.66876602,-81.44822693,0
4860,Horse Creek Ranch Florida Forever BOT Project,http://www.dep.state.fl.us/lands/FFAnnual/Horse_Creek_Ranch.pdf,0,28661424,0.151449487,27.32962608,-81.93502808,0
4814,Florida Keys Ecosystem Florida Forever BOT Project - Marathon/Vaca Key,http://www.dep.state.fl.us/lands/FFAnnual/Florida_Keys_Ecosystem.pdf,556037.5,0,39.56567764,24.71411324,-81.07195282,0
4069,Florida Keys Ecosystem Florida Forever BOT Project - Boot Key,http://www.dep.state.fl.us/lands/FFAnnual/Florida_Keys_Ecosystem.pdf,4210786.5,0,7.124559402,24.69415855,-81.10309601,0
1698,Twelvemile Slough Florida Forever BOT Project,http://www.dep.state.fl.us/lands/FFAnnual/Twelvemile_Slough.pdf,1758531.375,18652984,0.332678556,26.59802818,-81.40517426,0
1798,Lake Wales Ridge Ecosystem Florida Forever BOT Project - Hesperides,http://www.dep.state.fl.us/lands/FFAnnual/Lake_Wales_Ridge_Ecosystem.pdf,0,985791.9375,7.054109097,27.89080811,-81.44200134,0
823,Lake Wales Ridge Ecosystem Florida Forever BOT Project - Avon Park Lakes,http://www.dep.state.fl.us/lands/FFAnnual/Lake_Wales_Ridge_Ecosystem.pdf,0,0,78.34026337,27.61517715,-81.55166626,0
824,Lake Wales Ridge Ecosystem Florida Forever BOT Project - Henscratch Road/Jack Creek,http://www.dep.state.fl.us/lands/FFAnnual/Lake_Wales_Ridge_Ecosystem.pdf,1461399,17391.03125,24.91856956,27.36895943,-81.43254089,0
446,Lake Wales Ridge Ecosystem Florida Forever BOT Project - Highlands Ridge,http://www.dep.state.fl.us/lands/FFAnnual/Lake_Wales_Ridge_Ecosystem.pdf,11419678,3137077.25,5.615329742,27.329916,-81.45487976,0
2305,Lake Wales Ridge Ecosystem Florida Forever BOT Project - Warea Archipelago - Castle Hill,http://www.dep.state.fl.us/lands/FFAnnual/Lake_Wales_Ridge_Ecosystem.pdf,0,1164.770142,36.28533554,28.54449654,-81.6989212,0
191,Lake Wales Ridge Ecosystem Florida Forever BOT Project - Holmes Avenue,http://www.dep.state.fl.us/lands/FFAnnual/Lake_Wales_Ridge_Ecosystem.pdf,1956916.5,1311.283081,21.1805172,27.28470421,-81.32416534,0
4826,Lake Wales Ridge Ecosystem Florida Forever BOT Project - Crooked Lake West,http://www.dep.state.fl.us/lands/FFAnnual/Lake_Wales_Ridge_Ecosystem.pdf,4687514.5,6199738,1.87695539,27.78337479,-81.62102509,0
149,Lake Wales Ridge Ecosystem Florida Forever BOT Project - Lake Apthorpe,http://www.dep.state.fl.us/lands/FFAnnual/Lake_Wales_Ridge_Ecosystem.pdf,12326.13965,322683,12.07569027,27.34634781,-81.34144592,0
549,Lake Wales Ridge Ecosystem Florida Forever BOT Project - Warea Archipelago - Lake Davenport,http://www.dep.state.fl.us/lands/FFAnnual/Lake_Wales_Ridge_Ecosystem.pdf,385154.4063,0,14.60294056,28.33001518,-81.65289307,0
993,Lake Wales Ridge Ecosystem Florida Forever BOT Project - Sunray/Hickory Lake South,http://www.dep.state.fl.us/lands/FFAnnual/Lake_Wales_Ridge_Ecosystem.pdf,1585.652466,160730.4219,33.54823303,27.69901848,-81.55389404,0
2420,Lake Wales Ridge Ecosystem Florida Forever BOT Project - Warea Archipelago - Sugarloaf Mountain,http://www.dep.state.fl.us/lands/FFAnnual/Lake_Wales_Ridge_Ecosystem.pdf,0,1374.711792,52.9843483,28.66510391,-81.72879791,0
4304,Lake Wales Ridge Ecosystem Florida Forever BOT Project - Mountain Lake Cutoff,http://www.dep.state.fl.us/lands/FFAnnual/Lake_Wales_Ridge_Ecosystem.pdf,2040.621216,1358.532349,47.80624008,27.92017555,-81.60527802,0
2352,Lake Wales Ridge Ecosystem Florida Forever BOT Project - Lake Walk-in-the-Water,http://www.dep.state.fl.us/lands/FFAnnual/Lake_Wales_Ridge_Ecosystem.pdf,74701.79688,363007.8438,15.45727444,27.7834053,-81.4493103,0
726,Lake Wales Ridge Ecosystem Florida Forever BOT Project - Trout Lake,http://www.dep.state.fl.us/lands/FFAnnual/Lake_Wales_Ridge_Ecosystem.pdf,0,695.2373047,69.97379303,27.65221024,-81.50745392,0
707,Lake Wales Ridge Ecosystem Florida Forever BOT Project - Sun N Lakes South,http://www.dep.state.fl.us/lands/FFAnnual/Lake_Wales_Ridge_Ecosystem.pdf,1389261.25,299.6625977,10.18739605,27.2248745,-81.31520081,0
1653,Lake Wales Ridge Ecosystem Florida Forever BOT Project - Silver Lake,http://www.dep.state.fl.us/lands/FFAnnual/Lake_Wales_Ridge_Ecosystem.pdf,0,11043.39355,12.29300213,27.5663929,-81.53730774,0
4767,Flagler County Blueway Florida Forever BOT Project,http://www.dep.state.fl.us/lands/FFAnnual/Flagler_County_Blueway.pdf,15503048,552271.8125,0.975392163,29.49975014,-81.16285706,0
4833,Rainbow River Corridor Florida Forever BOT Project,http://www.dep.state.fl.us/lands/FFAnnual/Rainbow_River_Corridor.pdf,4382975.5,1063155.75,4.76529789,29.08502769,-82.43540955,0
4838,Crossbar/Al Bar Ranch Florida Forever BOT Project,http://www.dep.state.fl.us/lands/FFAnnual/Crossbar_Al_Bar_Ranch.pdf,0,18063.45117,77.08188629,28.38438988,-82.46258545,0
4864,Green Swamp Florida Forever BOT Project - Peace River Headwaters,http://www.dep.state.fl.us/lands/FFAnnual/Green_Swamp.pdf,60290552,32545116,0.010407569,28.21104622,-81.82759857,0
4865,Green Swamp Florida Forever BOT Project - Pine Island Recharge Area,http://www.dep.state.fl.us/lands/FFAnnual/Green_Swamp.pdf,40227700,42052112,0.109828271,28.4576416,-81.80376434,0
4866,Green Swamp Florida Forever BOT Project - Hilochee Corridor,http://www.dep.state.fl.us/lands/FFAnnual/Green_Swamp.pdf,179030416,64653784,0.099309586,28.26697159,-81.73066711,0
4867,Green Swamp Florida Forever BOT Project - Withlacoochee River Headwaters,http://www.dep.state.fl.us/lands/FFAnnual/Green_Swamp.pdf,77091136,70636920,0.156473041,28.40045547,-81.89164734,0
4868,West Bay Preservation Area Florida Forever BOT Project,http://www.dep.state.fl.us/lands/FFAnnual/West_Bay_Preservation_Area.pdf,9980979,0,0.164350837,30.29766083,-85.74649811,0
1239,Etoniah/Cross Florida Greenway Florida Forever BOT Project - Caravelle Ranch,http://www.dep.state.fl.us/lands/FFAnnual/Etoniah_Cross_Florida_Greenway.pdf,1115985.625,1908597,0.349893183,29.57048798,-81.82692719,0
619,Etoniah/Cross Florida Greenway Florida Forever BOT Project - Cross Florida Greenway Phase II,http://www.dep.state.fl.us/lands/FFAnnual/Etoniah_Cross_Florida_Greenway.pdf,1334512.75,354093.6563,2.655448675,29.24769783,-81.98065186,0
82,Etoniah/Cross Florida Greenway Florida Forever BOT Project - Cross Florida Greenway 2001 Additions,http://www.dep.state.fl.us/lands/FFAnnual/Etoniah_Cross_Florida_Greenway.pdf,3112291.75,1401261.125,2.682327747,29.11032295,-82.21076965,0
1012,Etoniah/Cross Florida Greenway Florida Forever BOT Project - Etoniah Creek,http://www.dep.state.fl.us/lands/FFAnnual/Etoniah_Cross_Florida_Greenway.pdf,0,2591702,0.19438374,29.73875618,-81.79301453,0
4283,St. Johns River Blueway Florida Forever BOT Project,http://www.dep.state.fl.us/lands/FFAnnual/St_Johns_River_Blueway.pdf,18668862,5484475,0.230930313,29.89659119,-81.53715515,0
1030,Dade County Archipelago Florida Forever BOT Project - Castellow #31,http://www.dep.state.fl.us/lands/FFAnnual/Dade_County_Archipelago.pdf,0,2527.843506,314.6242065,25.5631485,-80.44665527,0
1634,Escribano Point Florida Forever BOT Project,http://www.dep.state.fl.us/lands/FFAnnual/Escribano_Point.pdf,966123.875,0,9.236139297,30.55734253,-86.97927856,0
4775,Lake Santa Fe Florida Forever BOT Project,http://www.dep.state.fl.us/lands/FFAnnual/Lake_Santa_Fe.pdf,20398676,2051564.875,0.403953671,29.77647018,-82.11317444,0
4852,Shoal River Buffer Florida Forever BOT Project,http://www.dep.state.fl.us/lands/FFAnnual/Shoal_River_Buffer.pdf,5118136,0,1.408480883,30.71385765,-86.52400208,0
4782,St. Joe Timberland Florida Forever BOT Project - Wacissa/Aucilla River Sinks,http://www.dep.state.fl.us/lands/FFAnnual/St_Joe_Timberland.pdf,642238.9375,0,0.755211294,30.16049576,-83.91207123,0
539,Wacissa/Aucilla River Sinks Florida Forever BOT Project,http://www.dep.state.fl.us/lands/FFAnnual/Wacissa_Aucilla_River_Sinks.pdf,13496844,12560.22754,0.316468239,30.22354889,-83.94732666,0
2130,Coupon Bight/Key Deer Florida Forever BOT Project,http://www.dep.state.fl.us/lands/FFAnnual/Coupon_Bight_Key_Deer.pdf,4822752,0,45.20240784,24.67700958,-81.35733795,0
4806,Florida Keys Ecosystem Florida Forever BOT Project - Islamorada/Plantation Key,http://www.dep.state.fl.us/lands/FFAnnual/Florida_Keys_Ecosystem.pdf,584491.875,0,71.85728455,24.97667694,-80.55444336,0
4871,Limestone Ranch Florida Forever BOT Project,http://www.dep.state.fl.us/lands/FFAnnual/Limestone_Ranch.pdf,8730869,10008711,0.232297465,27.36202431,-81.86669922,0
4831,West Aucilla River Buffer Florida Forever BOT Project,http://www.dep.state.fl.us/lands/FFAnnual/West_Aucilla_River_Buffer.pdf,0,93089.54688,0,30.55588341,-83.74276733,0
3420,Florida Keys Ecosystem Florida Forever BOT Project - Tropical Flyways - North Creek Hammocks,http://www.dep.state.fl.us/lands/FFAnnual/Florida_Keys_Ecosystem.pdf,1530171,0,18.95212936,25.16545296,-80.36792755,0
4791,Clear Creek/Whiting Field Florida Forever BOT Project- Phase II,http://www.dep.state.fl.us/lands/FFAnnual/Clear_Creek_Whiting_Field.pdf,0,140299.7188,0.679257452,30.70408821,-87.03108978,0
4805,Clear Creek/Whiting Field Florida Forever BOT Project- Phase I,http://www.dep.state.fl.us/lands/FFAnnual/Clear_Creek_Whiting_Field.pdf,0,179990.3906,0.691090822,30.72670937,-86.99777985,0
1358,Garcon Ecosystem Florida Forever BOT Project,http://www.dep.state.fl.us/lands/FFAnnual/Garcon_Ecosystem.pdf,2948022,104637.0469,1.569669843,30.51714516,-87.06978607,0
4873,Natural Bridge Creek Florida Forever BOT Project,http://www.dep.state.fl.us/lands/FFAnnual/Natural_Bridge_Creek.pdf,0,12339.06934,0.550011039,30.98161507,-86.22672272,0
3770,Corkscrew Regional Ecosystem Watershed Florida Forever BOT Project,http://www.dep.state.fl.us/lands/FFAnnual/Corkscrew_Regional_Ecosystem_Watershed.pdf,129298776,25079900,0.225885659,26.32319069,-81.52778625,0
4876,Longleaf Pine Ecosystem Florida Forever BOT Project - Ellaville Sandhill,http://www.dep.state.fl.us/lands/FFAnnual/Longleaf_Pine_Ecosystem.pdf,0,391.1278992,582.4672852,30.38996887,-83.21140289,0
4875,Florida's First Magnitude Springs Florida Forever BOT Project - Damascus Peanut Tract,http://www.dep.state.fl.us/lands/FFAnnual/Floridas_First_Magnitude_Springs.pdf,0,0,212.3223267,30.35925484,-83.20880127,0
3336,Lake Wales Ridge Ecosystem Florida Forever BOT Project - Royce Ranch Addition,http://www.dep.state.fl.us/lands/FFAnnual/Lake_Wales_Ridge_Ecosystem.pdf,61357.63672,462679.9063,37.1419487,27.38591576,-81.32781219,0
4799,Caber Coastal Connector Florida Forever BOT Project,http://www.dep.state.fl.us/lands/FFAnnual/Caber_Coastal_Connector.pdf,15514759,0,1.095730782,29.17865562,-82.99370575,0
2804,Volusia Conservation Corridor Florida Forever BOT Project,http://www.dep.state.fl.us/lands/FFAnnual/Volusia_Conservation_Corridor.pdf,33279636,8437041,0.12117476,29.06914139,-81.16909027,0
1925,Spruce Creek Florida Forever BOT Project,http://www.dep.state.fl.us/lands/FFAnnual/Spruce_Creek.pdf,488892.4375,0,1.298475146,29.06279564,-80.99316406,0
1560,Pumpkin Hill Creek Florida Forever BOT Project,http://www.dep.state.fl.us/lands/FFAnnual/Pumpkin_Hill_Creek.pdf,20593312,346929.4375,0.511030912,30.50847816,-81.57831573,0
3295,Florida Springs Coastal Greenway Florida Forever BOT Project - Crystal River,http://www.dep.state.fl.us/lands/FFAnnual/Florida_Springs_Coastal_Greenway.pdf,42202608,15507.42285,1.303237081,28.9187851,-82.67782593,0
2809,Florida Springs Coastal Greenway Florida Forever BOT Project - St. Martins River,http://www.dep.state.fl.us/lands/FFAnnual/Florida_Springs_Coastal_Greenway.pdf,48255232,0,0.310847133,28.80952072,-82.68863678,0
926,Florida Springs Coastal Greenway Florida Forever BOT Project - Homosassa Reserve/Walker Property,http://www.dep.state.fl.us/lands/FFAnnual/Florida_Springs_Coastal_Greenway.pdf,4487740.5,24547.79492,1.559804916,28.76257706,-82.59516907,0
4880,Florida's First Magnitude Springs Florida Forever BOT Project - Brunson Landing Tract,http://www.dep.state.fl.us/lands/FFAnnual/Floridas_First_Magnitude_Springs.pdf,0,273.9259338,1143.151611,30.61021423,-85.78012848,0
4877,Eastern Scarp Ranchlands Florida Forever BOT Project,http://www.dep.state.fl.us/lands/FFAnnual/Eastern_Scarp_Ranchlands.pdf,8613638,8270920,0.669593394,27.5325222,-81.23867035,0
1303,Charlotte Harbor Flatwoods Florida Forever BOT Project,http://www.dep.state.fl.us/lands/FFAnnual/Charlotte_Harbor_Flatwoods.pdf,0,62536.04688,0.885750234,26.77765083,-81.9967041,0
2651,Apalachicola River Florida Forever BOT Project,http://www.dep.state.fl.us/lands/FFAnnual/Apalachicola_River.pdf,30152510,800146.625,4.453140259,30.56031036,-84.91701508,0
4568,Wakulla Springs Protection Zone Florida Forever BOT Project,http://www.dep.state.fl.us/lands/FFAnnual/Wakulla_Springs_Protection_Zone.pdf,1452596.5,1368605.375,1.883312106,30.28138542,-84.3036499,0
4858,Wolfe Creek Forest Florida Forever BOT Project,http://www.dep.state.fl.us/lands/FFAnnual/Wolfe_Creek_Forest.pdf,255.8187561,55616.01563,0.414384127,30.7724781,-86.97547913,0
4881,Coastal Headwaters Longleaf Forest Florida Forever BOT Project,http://www.dep.state.fl.us/lands/FFAnnual/Coastal_Headwaters_Longleaf_Forest.pdf,98912448,1035050.25,0.099402457,30.82686424,-87.2980957,0
3633,Bombing Range Ridge Florida Forever BOT Project,http://www.dep.state.fl.us/lands/FFAnnual/Bombing_Range_Ridge.pdf,72791368,21508822,0.387706041,27.75289917,-81.26521301,0
1904,Lake Wales Ridge Ecosystem Florida Forever BOT Project - Carter Creek,http://www.dep.state.fl.us/lands/FFAnnual/Lake_Wales_Ridge_Ecosystem.pdf,8019.20752,241417,10.38611698,27.52054787,-81.40672302,0
4882,Arbuckle Creek Watershed Florida Forever BOT Project,http://www.dep.state.fl.us/lands/FFAnnual/Arbuckle_Creek_Watershed.pdf,0,30761868,0.577377081,27.55129623,-81.36421204,0
2370,Big Bend Swamp/Holopaw Ranch Florida Forever BOT Project,http://www.dep.state.fl.us/lands/FFAnnual/Big_Bend_Swamp_Holopaw_Ranch.pdf,93272.19531,99125048,0.04543405,28.10581779,-81.15234375,0
4884,Conlin Lake X Florida Forever BOT Project,http://www.dep.state.fl.us/lands/FFAnnual/Conlin_Lake_X.pdf,0,5938468.5,0.190608501,28.22946739,-81.10314941,0
4883,Florida's First Magnitude Springs Florida Forever BOT Project - Blue Springs Park,http://www.dep.state.fl.us/lands/FFAnnual/Floridas_First_Magnitude_Springs.pdf,0,1278.270508,4.268688202,29.82759285,-82.68132019,0
3028,Fisheating Creek Ecosystem Florida Forever BOT Project,http://www.dep.state.fl.us/lands/FFAnnual/Fisheating_Creek_Ecosystem.pdf,192255984,192608144,0.130203068,26.98104858,-81.35118103,0
4716,Florida's First Magnitude Springs Florida Forever BOT Project - Silver Springs,http://www.dep.state.fl.us/lands/FFAnnual/Floridas_First_Magnitude_Springs.pdf,0,252811.3438,5.923267841,29.23493385,-82.0690918,0
4861,Lower Suwannee River and Gulf Watershed Florida Forever BOT Project,http://www.dep.state.fl.us/lands/FFAnnual/Lower_Suwannee_River_and_Gulf_Watershed.pdf,65460504,28718.01367,0.054932967,29.48468399,-83.16194153,0
4836,Myakka Ranchlands Florida Forever BOT Project,http://www.dep.state.fl.us/lands/FFAnnual/Myakka_Ranchlands.pdf,38861176,31405506,0.162804842,27.23567581,-82.20140076,0
4886,Charlotte Harbor Estuary Florida Forever BOT Project - Lemon Bay Midden,http://www.dep.state.fl.us/lands/FFAnnual/Charlotte_Harbor_Estuary.pdf,4.193930626,0,52.01222992,26.89684105,-82.32199097,0
4874,Pringle Creek Forest Florida Forever BOT Project,http://www.dep.state.fl.us/lands/FFAnnual/Pringle_Creek_Forest.pdf,32638704,0,0.087775029,29.57704544,-81.30239868,0
4885,Matanzas to Ocala Conservation Corridor Florida Forever BOT Project,http://www.dep.state.fl.us/lands/FFAnnual/Matanzas_to_Ocala_Conservation_Corridor.pdf,117719560,2141113.5,0.07458096,29.59903908,-81.40386963,0
4872,Blue Head Ranch Florida Forever BOT Project,http://www.dep.state.fl.us/lands/FFAnnual/Blue_Head_Ranch.pdf,42547792,128663392,0.183756366,27.14762115,-81.49212646,0
4118,Kissimmee-St. Johns River Connector Florida Forever BOT Project,http://www.dep.state.fl.us/lands/FFAnnual/Kissimmee_St_Johns_River_Connector.pdf,65801112,91986840,0.122514226,27.58665848,-80.87524414,0
4083,Annutteliga Hammock Florida Forever BOT Project,http://www.dep.state.fl.us/lands/FFAnnual/Annutteliga_Hammock.pdf,33592528,2411236.75,1.046069622,28.63578796,-82.4681015,0
1787,Wekiva-Ocala Greenway Florida Forever BOT Project - Wekiva-Ocala Connector East,http://www.dep.state.fl.us/lands/FFAnnual/Wekiva_Ocala_Greenway.pdf,0,2862813.75,1.231938124,28.98617554,-81.38311768,0
